Client,word,machine_translation,human_translation,theme,category,description,earliest event type,earliest event date,latest event type,latest event date
YY,维园晚会, Victoria Park show,,Event,Tiananmen Square ,Victoria Park in Hong Kong is where the Hong Kong Alliance holds memorials for the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,杜宪新闻联播,Du Xian News Feeds,Du Xian Xinwen Lianbo,Event,Tiananmen Square ,A CCTV news achor who reported on the Tiananmen Square protests of 1989,add,2016-06-07,last_seen,2016-09-09
YY,郭飞雄张青,Zhang Qing Guo Feixiong,Guo Feixiong Zhang Qing,Event,Tiananmen Square ,A Chinese dissident couple. Guo Feixiong is in prison and Zhang Qing is in the US fighting for the release of her husband,add,2016-06-07,last_seen,2016-09-09
YY,推土机种花,Bulldozer flowers,Blooms of Darkness,Event,Tiananmen Square ,Title of a drama by the HKICC Lee Shau Kee School Of Creativity to commemorate the 27th anniversary of the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,周锋锁真相,Zhou Feng Lock truth,Zhou Fengsuo Truth,Event,Tiananmen Square ,Zhou Fengsuo was one of the student leaders in the tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,李勇捐款,Li Yong Contributions,,Event,Tiananmen Square ,"A call for donations to cover medical costs for Li Yong, a Tiananmen Movement activist who was diagnosed with myocardial infarction",add,2016-06-07,last_seen,2016-09-09
YY,盛雪推特,Sheng Xue tweets,,Event,Tiananmen Square ,"Sheng Xue or Reimonna Sheng, is the pen name of Zang Xihong, a Chinese-Canadian journalist and writer, and human rights activist.",add,2016-06-07,last_seen,2016-09-09
YY,王丹贴纸,Wang Dan Stickers,,Event,Tiananmen Square ,"Wang Dan, student leader in the June 4th Movement, launched a “sticker movement"" to commenmorate June 4 since 2015",add,2016-06-07,last_seen,2016-09-09
YY,白衬衫散步,White shirt walking,,Event,Tiananmen Square ,a call to advocate people in China to wear white shirt during June 4,add,2016-06-07,last_seen,2016-09-09
YY,六四天安门,Tiananmen,June 4 Tiananmen,Event,Tiananmen Square ,Reference to the Tiananmen Movement,first_seen,2015-06-01,last_seen,2016-09-09
YY,六四拖拉机,Sixty-four tractor,June 4 tractor,Event,Tiananmen Square ,"Reference to a comparison drawn by Li Ao,  a Chinese-Taiwanese writer, between the US government's use of tractors to crack down on protesters in 1932 and China's use of tanks on civilians in 1989",add,2016-06-07,last_seen,2016-09-09
YY,六四腐败,Sixty-four corruption,June 4 corruption,Event,Tiananmen Square ,Concerns over corruption and nepotism partially led to student protests in the Tiananmen Movement ,add,2016-06-07,last_seen,2016-09-09
YY,六四座谈,Sixty-four discussion,June 4 discussion,Event,Tiananmen Square ,"Likley referring to forums held by civil society groups to discuss the June 4 Incident, such as this one https://www.powerapple.com/news/shi-zheng-xin-wen/2016/6/4/2666577.html",add,2016-06-07,last_seen,2016-09-09
YY,六四静坐,Sixty-four sit,June 4 sit still,Event,Tiananmen Square ,Reference to the protests in the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,六四黑衫, Sixty-four Blackshirts,June 4 blackshirt,Event,Tiananmen Square ,"Likely referring to the memorial movement intiatied by Internet users in 2012, advocating Chinese people around the world to wear black shirt on June 4 to commenmorate Tiananmen Movement and protest against the CCP's tyranny",add,2016-06-07,last_seen,2016-09-09
YY,六四街头,Sixty-four street,June 4 street,Event,Tiananmen Square ,Reference to the protests in the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,64平反,64 rehabilitated,64 vindication,Event,Tiananmen Square ,A call for the Chinese government to look into and redress the human rights abuses that arose out of the Tiananmen Square crackdown in 1989,first_seen,2015-06-01,last_seen,2016-09-09
YY,64天安门,64 Tiananmen,,Event,Tiananmen Square ,Reference to the Tiananmen Movement,first_seen,2015-06-01,last_seen,2016-09-09
YY,64拖拉机,64 tractor,,Event,Tiananmen Square ,"Reference to a comparison drawn by Li Ao,  a Chinese-Taiwanese writer, between the US government's use of tractors to crack down on protesters in 1932 and China's use of tanks on civilians in 1989",add,2016-06-07,last_seen,2016-09-09
YY,64腐败,64 corruption,,Event,Tiananmen Square ,Corruption and nepotism partially led to student protests in the Tiananmen Movement ,add,2016-06-07,last_seen,2016-09-09
YY,64座谈,64 discussion,,Event,Tiananmen Square ,"Likley referring to forums held by civil society groups to discuss the June 4 Incident, such as this one https://www.powerapple.com/news/shi-zheng-xin-wen/2016/6/4/2666577.html",add,2016-06-07,last_seen,2016-09-09
YY,64静坐,64 sit,64 sit still,Event,Tiananmen Square ,A reference to the protests in the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,64黑衫,64 Blackshirts,,Event,Tiananmen Square ,"Likely referring to the memorial movement intiatied by Internet users in 2012, advocating Chinese people around the world to wear black shirt on June 4 to commenmorate Tiananmen Movement and protest against the CCP's tyranny",add,2016-06-07,last_seen,2016-09-09
YY,64街头,64 streets,,Event,Tiananmen Square ,Reference to the protests in the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,八九平反,Eighty-nine vindicated,89 vindication,Event,Tiananmen Square ,A call for the Chinese government to look into and redress the human rights abuses that arose out of the Tiananmen Square crackdown in 1989,add,2016-06-07,last_seen,2016-09-09
YY,八九天安门, Eighty-nine Tiananmen,89 Tiananmen,Event,Tiananmen Square ,Reference to the protests in the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,八九拖拉机, Eighty-nine tractor,89 tractor,Event,Tiananmen Square ,"Reference to a comparison drawn by Li Ao,  a Chinese-Taiwanese writer, between the US government's use of tractors to crack down on protesters in 1932 and China's use of tanks on civilians in 1989",add,2016-06-07,last_seen,2016-09-09
YY,八九腐败, Eighty-nine corruption,89 corruption,Event,Tiananmen Square ,Corruption and nepotism partially led to student protests in the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,八九座谈,Eighty-nine discussion,89 discussion,Event,Tiananmen Square ,"likley referring to forums held by civil society groups to discuss the June 4 Incident, such as this one https://www.powerapple.com/news/shi-zheng-xin-wen/2016/6/4/2666577.html",add,2016-06-07,last_seen,2016-09-09
YY,八九静坐,Eighty-nine sit,89 sit still,Event,Tiananmen Square ,Reference to the protests in the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,八九黑衫,Eighty-nine Blackshirts,89 blackshirts,Event,Tiananmen Square ,"Likely referring to the memorial movement intiatied by Internet users in 2012, advocating Chinese people around the world to wear black shirt on June 4 to commenmorate Tiananmen Movement and protest against the CCP's tyranny",add,2016-06-07,last_seen,2016-09-09
YY,八九街头,Eighty-nine street,89 street,Event,Tiananmen Square ,Reference to the protests in the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,89天安门,89 Tiananmen,,Event,Tiananmen Square ,Reference to the Tiananmen Movement,first_seen,2015-06-01,last_seen,2016-09-09
YY,89拖拉机,89 tractor,,Event,Tiananmen Square ,"Reference to a comparison drawn by Li Ao,  a Chinese-Taiwanese writer, between the US government's use of tractors to crack down on protesters in 1932 and China's use of tanks on civilians in 1989",add,2016-06-07,last_seen,2016-09-09
YY,89腐败,89 corruption,,Event,Tiananmen Square ,Corruption and nepotism partially led to student protests in the Tiananmen Movement ,add,2016-06-07,last_seen,2016-09-09
YY,89座谈,89 discussion,,Event,Tiananmen Square ,Reference to the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,89静坐,89 sit,89 sit still,Event,Tiananmen Square ,Reference to the protests in the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,89黑衫,89 Blackshirts,,Event,Tiananmen Square ,"Likely referring to the memorial movement intiatied by Internet users in 2012, advocating Chinese people around the world to wear black shirt on June 4 to commenmorate Tiananmen Movement and protest against the CCP's tyranny",add,2016-06-07,last_seen,2016-09-09
YY,89街头,89 streets,,Event,Tiananmen Square ,Reference to the protests in the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,89屠杀,89 massacre,,Event,Tiananmen Square ,Reference to the June 4 1989 Tiananmen Square Massacre,first_seen,2015-06-01,last_seen,2016-09-09
YY,北京游行,Beijing parade,,Event,Tiananmen Square ,Reference to the protests in the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,北京平反, Beijing vindicated,Beijing vindication,Event,Tiananmen Square ,A call for the Chinese government to look into and redress the human rights abuses that arose out of the Tiananmen Square crackdown in 1989,add,2016-06-07,last_seen,2016-09-09
YY,北京坦克人,Beijing tanks person,,Event,Tiananmen Square ,"""Tank Man"" refers to an unidentified man who stood in front of a column of tanks on June 5, 1989, the morning after the military had clearedTiananmen Square",add,2016-06-07,last_seen,2016-09-09
YY,蜡烛没了,Candle gone,Candle is gone,Event,Tiananmen Square ,Candles are used in almost every memorial for the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,天安门镇压,Tiananmen crackdown,,Event,Tiananmen Square ,Likley referring to the military crackdown on protesters on the Tiananmen Squre in 1989,first_seen,2015-06-01,last_seen,2016-09-09
YY,天安门回忆,Tiananmen memories,,Event,Tiananmen Square ,Likely referring to vitcims and witnesses' memories of the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,广场拖拉机,Square tractor,,Event,Tiananmen Square ,"Reference to a comparison drawn by Li Ao,  a Chinese-Taiwanese writer, between the US government's use of tractors to crack down on protesters in 1932 and China's use of tanks on civilians in 1989",add,2016-06-07,last_seen,2016-09-09
YY,天安门blood,Tiananmen blood,,Event,Tiananmen Square ,Reference to the June 4 1989 Tiananmen Square Massacre,add,2016-06-07,last_seen,2016-09-09
YY,六四烛光,Sixty-four candlelight,,Event,Tiananmen Square ,Candlelights are used in almost every memorial for the Tiananmen Movement,first_seen,2015-06-01,last_seen,2016-09-09
YY,维园烛光,Victoria Park candlelight,,Event,Tiananmen Square ,Victoria Park in Hong Kong is where the Hong Kong Alliance holds memorials for the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,郭飞雄维权,Activist Guo Feixiong,,Event,Tiananmen Square ,"Pen name of Yang Maodong, a Chinese human rights lawyer from Guangdong province who is often identified with the Rights Defense/Weiquan movement",add,2016-06-07,last_seen,2016-09-09
YY,民主女神台湾,Taiwan Goddess of Democracy,,Event,Tiananmen Square ,Reference to the Goddess of Democracy statue created during the Tiananmen Square protests of 1989. Replicas of the statue can be found in Taiwan,add,2016-06-07,last_seen,2016-09-09
YY,张先玲母亲,Zhang Xianling mother,,Event,Tiananmen Square ,Member of the Tiananmen Mothers group ,add,2016-06-07,last_seen,2016-09-09
YY,谭作人疫苗,Tan Zuoren vaccine,,Event,Tiananmen Square ,"Tan was sentenced to 5 years' imprisonment in 2010 because his correspondense with Wang Dan, but lawyer considered the trial as Chengdu government's excuse to cover local corroption",add,2016-06-07,last_seen,2016-09-09
YY,六四申遗, Sixty-four inscription,June 4 inscription,Event,Tiananmen Square ,"an effort to memorize the Tiananmen Movement lauched by a US-based NGO ""Initiatives for China""",add,2016-06-07,last_seen,2016-09-09
YY,六四二十七年,Sixty-four twenty-seven years,June 4 twenty-seven years,Event,Tiananmen Square ,2016 is the 27th anniversary of the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,六四镇压,The crackdown,June 4 crackdown,Event,Tiananmen Square ,Likely referring to the military crackdown on civilians during the Tiananmen Movement,first_seen,2015-06-01,last_seen,2016-09-09
YY,六四血腥, Sixty-four bloody,June 4 bloody,Event,Tiananmen Square ,Reference to the June 4 1989 Tiananmen Square Massacre,add,2016-06-07,last_seen,2016-09-09
YY,六四社论,Sixty-four Editorials,June 4 editorial,Event,Tiananmen Square ,"Likely referring to the ""April 26 Editorial"", a front-page article published on People's Daily on April 26, 1989 which effectively defined the student movement as a destabilizing anti-party revolt that should be resolutely opposed at all levels of society",add,2016-06-07,last_seen,2016-09-09
YY,六四游行,Sixty-four parade,June 4 parade,Event,Tiananmen Square ,Likely referring to the protests during the Tiananmen Movement,first_seen,2015-06-01,last_seen,2016-09-09
YY,六四血衣,Sixty-four pants,June 4 blood shirt,Event,Tiananmen Square ,"Reference to Harvard-Yenching Library's Tiananmen archive, which includes a pair of pants stained with blood",add,2016-06-07,last_seen,2016-09-09
YY,六四反思,Sixty-four Reflection,June 4 reflection,Event,Tiananmen Square ,Reference to the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,64二十七年,64 twenty-seven years,,Event,Tiananmen Square ,"2016 is the 27th anniversary of the Tiananmen Movement, which happened on June 4, 1989",add,2016-06-07,last_seen,2016-09-09
YY,64镇压,64 crackdown,,Event,Tiananmen Square ,Likely referring to the military crackdown on civilians during the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,64血腥,64 bloody,,Event,Tiananmen Square ,Reference to the June 4 1989 Tiananmen Square Massacre,add,2016-06-07,last_seen,2016-09-09
YY,64社论,64 Editorials,,Event,Tiananmen Square ,"Likely referring to the ""April 26 Editorial"", a front-page article published on People's Daily on April 26, 1989 which effectively defined the student movement as a destabilizing anti-party revolt that should be resolutely opposed at all levels of society",add,2016-06-07,last_seen,2016-09-09
YY,64游行,64 parade,,Event,Tiananmen Square ,Reference to the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,64血衣,64 pants,,Event,Tiananmen Square ,"Reference to Harvard-Yenching Library's Tiananmen archive, which includes a pair of pants stained with blood",add,2016-06-07,last_seen,2016-09-09
YY,64反思,64 Reflection,,Event,Tiananmen Square ,Reference to the Tiananmen Movement,add,2016-06-07,last_seen,2016-09-09
YY,八九27年,Eighty-nine 27 years,89 27 years,Event,Tiananmen Square ,"2016 is the 27th anniversary of the Tiananmen Movement, which happened on June 4, 1989",add,2016-06-07,last_seen,2016-09-09
YY,八九镇压,Eighty-nine repression,89 repression,Event,Tiananmen Square ,Likely referring to the military crackdown on civilians during the Tiananmen Movement,first_seen,2015-06-01,last_seen,2016-09-09
YY,八九血腥,Eighty-nine bloody,89 bloody,Event,Tiananmen Square ,Reference to the June 4 1989 Tiananmen Square Massacre,add,2016-06-07,last_seen,2016-09-09
YY,八九社论,Eighty-nine Editorials,89 editorial,Event,Tiananmen Square ,"Likely referring to the ""April 26 Editorial"", a front-page article published on People's Daily on April 26, 1989 which effectively defined the student movement as a destabilizing anti-party revolt that should be resolutely opposed at all levels of society",add,2016-06-07,last_seen,2016-09-09
