dp,url,cat,title,QA_txt,QA_status
0764343165,https://www.amazon.com/dp/0764343165/?aod=1,Books › Religion & Spirituality › New Age & Spirituality,"Dream Raven Tarot: Seilonen, Beth: 9780764343162: Amazon.com: Books",Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Not added (5)
B00I9YN0Z6,https://www.amazon.com/dp/B00I9YN0Z6/?aod=1,,"Amazon.com: Je Joue G-Kii Bendable G Spot Vibrator, Purple",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
1452164991,https://www.amazon.com/dp/1452164991/?aod=1,Books › Arts & Photography › Photography & Video,"Amazon.com: William Wegman: Being Human: (Books for Dog Lovers, Dogs Wearing Clothes, Pet Book): 9781452164991: Ewing, William A., Wegman, William: Books",Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Not added (6)
B00D98R1W0,https://www.amazon.com/dp/B00D98R1W0/?aod=1,"Sports & Outdoors › Sports › Other Sports › Equestrian Sports › Crops, Whips & Spurs › Crops",Amazon.com: Strict Leather Short Riding Crop : Sports & Outdoors,Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,No button (0)
0815325150,https://www.amazon.com/dp/0815325150/?aod=1,Books › Law › Law Practice,"Women and the American Legal Order (Gender and American Law : The Impact of the Law on the Lives of Women): Maschke, Karen, Maschke, Karen: 9780815325154: Amazon.com: Books",Temporarily out of stock. We are working hard to be back in stock as soon as possible. Deliver to Qatar Add to List,Not added (2)
6070751450,https://www.amazon.com/dp/6070751450/?aod=1,"Books › Health, Fitness & Dieting › Mental Health","Buenos días, alegría (Spanish Edition): Matos, Jesús: 9786070751455: Amazon.com: Books",Temporarily out of stock. We are working hard to be back in stock as soon as possible. Deliver to Qatar Add to List,Not added (3)
B007K9ZHIO,https://www.amazon.com/dp/B007K9ZHIO/?aod=1,Grocery & Gourmet Food › Beverages › Tea › Black,Amazon.com : Taylors of Harrogate Yorkshire Tea Decaf 160 tea bags : Black Teas : Everything Else,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
B00MDJX99A,https://www.amazon.com/dp/B00MDJX99A/?aod=1,Tools & Home Improvement › Hardware › Door Hardware & Locks,Wolfpack 5190450 - Grey Foam Door Draught Excluder(95cm) - - Amazon.com,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B00DZ9H8BM,https://www.amazon.com/dp/B00DZ9H8BM/?aod=1,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Protein › Whey,Amazon.com: Iso Whey Zero - 5.0 lbs - Chocolate - Biotech by BiotechUSA : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
2381890033,https://www.amazon.com/dp/2381890033/?aod=1,Books › Comics & Graphic Novels › Manga,Sensations: MASATO YAMASAKI: 9782381890036: Amazon.com: Books,Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Not added (2)
2382750731,https://www.amazon.com/dp/2382750731/?aod=1,Books › Comics & Graphic Novels › Manga,"Amazon.com: Looking up to Magical Girls - Tome 1: 9782382750735: Akihiro, Ononaka: Books",Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Not added (1)
B00754QGYI,https://www.amazon.com/dp/B00754QGYI/?aod=1,"Health & Household › Vitamins, Minerals & Supplements › Herbal Supplements › Chlorella",Amazon.com: Organic Chlorella 500mg 300 Tablets : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
B003VYVPLA,https://www.amazon.com/dp/B003VYVPLA/?aod=1,Grocery & Gourmet Food › Breads & Bakery › Cookies › Wafers,Amazon.com: Loacker Hazelnut Filled Wafers : Grocery & Gourmet Food,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
B00JJH8KDO,https://www.amazon.com/dp/B00JJH8KDO/?aod=1,Home & Kitchen › Kitchen & Dining › Storage & Organization › Travel & To-Go Food Containers › Lunch Boxes,"Amazon.com: Signoraware Classic Lunch Box Set With Bag, 800Ml Deep Violet: Home & Kitchen",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
B00JJHB04A,https://www.amazon.com/dp/B00JJHB04A/?aod=1,Home & Kitchen › Kitchen & Dining › Storage & Organization › Travel & To-Go Food Containers › Lunch Boxes,"Amazon.com: Signoraware New Classic Lunch Box with Bag Small, 550ml Mauve: Home & Kitchen",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
B0822J9TVV,https://www.amazon.com/dp/B0822J9TVV/?aod=1,Beauty & Personal Care › Makeup › Lips › Lipstick,Amazon.com : SUGAR Cosmetics Smudge Me Not Liquid Mini Lipstick Gift Set (Nude) : Beauty & Personal Care,Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,No button (0)
B00TODB3IC,https://www.amazon.com/dp/B00TODB3IC/?aod=1,Health & Household › Diet & Sports Nutrition › Sports Nutrition,Amazon.com: Healthvit Mulvit A to Z Multivitamins and Minerals 60 Tablets : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,No button (0)
B00L941ZUA,https://www.amazon.com/dp/B00L941ZUA/?aod=1,Grocery & Gourmet Food › Beverages › Tea › Green,"Amazon.com : Twinings Green Tea And Lemon, 100 Tea Bags Green Tea & Lemon : Grocery & Gourmet Food",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
B00WR6H8GO,https://www.amazon.com/dp/B00WR6H8GO/?aod=1,Grocery & Gourmet Food › Beverages › Tea › Green,Amazon.com : Typhoo Green Tea Masala (25 Tea Bags) : Grocery & Gourmet Food,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (3)
B07X74MZ3G,https://www.amazon.com/dp/B07X74MZ3G/?aod=1,Grocery & Gourmet Food › Breakfast Foods › Cereals › Muesli & Granola Cereals › Muesli,"Amazon.com: Yogabar Wholegrain Breakfast Muesli Fruits, Nuts + Seeds, 700 G (91% Nuts +Seeds Dried Fruits Whole Grains)",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,No button (0)
B0057J5B9O,https://www.amazon.com/dp/B0057J5B9O/?aod=1,"Health & Household › Vitamins, Minerals & Supplements › Blended Vitamin & Mineral Supplements",Amazon.com: ESI Normolip 5 Cholesterol Formula - Pack of 60 Capsules : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (3)
B00M9GZ5X0,https://www.amazon.com/dp/B00M9GZ5X0/?aod=1,Grocery & Gourmet Food › Breads & Bakery › Cookies,"Amazon.com: Mulino Bianco: ""Molinetti"" Shortbread cookies with flour buckwheat and brown sugar - 28.21 Oz (800g) [ Italian Import ] : Grocery & Gourmet Food",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
2352631211,https://www.amazon.com/dp/2352631211/?aod=1,Books › Foreign Language Books › French,"Amazon.com: LE P'TIT JARDIN: 9782352631217: Dufresne, Rhéa, Chevalier, Jacinthe: Books",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
2352632471,https://www.amazon.com/dp/2352632471/?aod=1,Books › Foreign Language Books › French,"Amazon.com: LES P'TITS ENGINS: 9782352632474: Mathivet, Éric, Dattola, Chiara: Books",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
486379035X,https://www.amazon.com/dp/486379035X/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: えっちなからだの作り方 (ポプリコミックス 83): 9784863790353: Arisu Ado: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
4861052483,https://www.amazon.com/dp/4861052483/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: はさんでちょ~だい (夢雅COMICS): 9784861052484: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
B0019W3FRI,https://www.amazon.com/dp/B0019W3FRI/?aod=1,,Amazon.com : Lo Han Guo granules 500g : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
4883805093,https://www.amazon.com/dp/4883805093/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: エピキュリアンシンドローム (晋遊舎コミックス): 9784883805099: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
4863793235,https://www.amazon.com/dp/4863793235/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: キストモ (ポプリコミックス): 9784863793231: Arisu Ado: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
B000WARFD8,https://www.amazon.com/dp/B000WARFD8/?aod=1,Toys & Games › Games & Accessories › Card Games,Amazon.com: Bicycle Breast Cancer Research Foundation Playing Cards : Toys & Games,Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Not added (1)
B00N79OQ60,https://www.amazon.com/dp/B00N79OQ60/?aod=1,Video Games › Legacy Systems › PlayStation Systems › PlayStation Vita › Games,Amazon.com: Dekamori Senran Kagura : Video Games,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (5)
B00I5FPQTM,https://www.amazon.com/dp/B00I5FPQTM/?aod=1,,Amazon.com: 閃乱カグラ2 -真紅- : Everything Else,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
4821173565,https://www.amazon.com/dp/4821173565/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: リサイクルできません (ぶんか社コミックス): 9784821173563: Morii Kenshiro: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (4)
B008XF5WP2,https://www.amazon.com/dp/B008XF5WP2/?aod=1,Video Games › Legacy Systems,Amazon.com: Danball Senki W [Japan Import] : Video Games,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (5)
4575304611,https://www.amazon.com/dp/4575304611/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: Kuraimakkusu : Komukai minako shashinshu.: 9784575304619: editor: Futabasha.: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
B00SUTVHUA,https://www.amazon.com/dp/B00SUTVHUA/?aod=1,Video Games › Legacy Systems › PlayStation Systems › PlayStation Vita › Games,Amazon.com: White Robe Love Addiction : Video Games,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,No button (0)
B000ZPN1TC,https://www.amazon.com/dp/B000ZPN1TC/?aod=1,Health & Household › Sexual Wellness › Safer Sex › Lubricants,"Amazon.com: Astroglide Liquid Personal Lubricant (2.5oz), Water Based Lube, Dr. Recommended Brand, Long Lasting Pleasure, for Men, Women, and Couples, Condom Compatible, Travel-Friendly Size, Manufactured in USA : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Not added (3)
B00F4Q3HSC,https://www.amazon.com/dp/B00F4Q3HSC/?aod=1,Video Games › Legacy Systems › PlayStation Systems › PlayStation Vita › Games,Amazon.com: Diabolik Lovers limited V edition : Video Games,Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Not added (11)
4061324667,https://www.amazon.com/dp/4061324667/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: Hat of cock (picture book creation of Kodansha) you know (2011) ISBN: 4061324667 [Japanese Import]: 9784061324664: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
4781615279,https://www.amazon.com/dp/4781615279/?aod=1,Books › Foreign Language Books › Japanese,"Amazon.com: SHIMIKEN's BEST SEX 最高のセックス集中講義 Intensive lecture ( Adult Guide Book Japanese Edition): 9784781615271: SHIMIKEN, Ken Shimizu, Adult video actor: Books",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (4)
B008F44G6C,https://www.amazon.com/dp/B008F44G6C/?aod=1,Health & Household › Sexual Wellness › Adult Toys & Games › Sex Toys,"Amazon.com: TENGA EGG-VP6(2) Easy Beat EGG Portable Male Masturbator Variety Pack, 6 Pack : Health & Household",Temporarily out of stock. We are working hard to be back in stock as soon as possible. See Similar Items Deliver to Qatar Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B07C84NQX9,https://www.amazon.com/dp/B07C84NQX9/?aod=1,Beauty & Personal Care › Makeup › Lips › Lipstick,"Amazon.com : Burt's Bees 100% Natural Glossy Liquid Lipstick, Sandy Seas, 1 Tube : Beauty & Personal Care",Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Not added (1)
154831837X,https://www.amazon.com/dp/154831837X/?aod=1,"Books › Mystery, Thriller & Suspense › Thrillers & Suspense","Amazon.com: Nosferatu: 9781548318376: Cawdron, Peter: Books",Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Added (2)
